id,uuid,parent_id,depth,object_id,created_at,unix_created_at,text
57362,7ff8e3bc-41f5-4eb4-91fc-b75169830572,NULL,1,9704,2015-02-03 22:20:34,1423002034,"yes, this can be applied in many business domains
"
56031,3646d714-3c21-4e95-b101-e55fddf830be,NULL,1,9704,2015-01-25 14:04:27,1422194667,"Generally, yes."
56022,61989b53-ff78-4739-843c-aec264ba7fd6,NULL,1,9704,2015-01-25 13:29:20,1422192560,"concepts translate beyond it context however the more varied the work and demand for work is, it makes it harder to accurately apply"
56003,eb27bdf8-decc-40b5-95ef-c29c682d43bd,NULL,1,9704,2015-01-25 10:20:58,1422181258,yes . u can apply it to any business 
55527,204d7e5d-12c5-4f04-b1c6-fa88c39f7d28,NULL,1,9704,2015-01-21 17:46:02,1421862362,The 3 step process is applicable anywhere.
55478,76877264-902d-4ccb-b3be-cc0a24d45298,NULL,1,9704,2015-01-21 10:26:14,1421835974,yes - applicable in all areas 
55184,75785472-e306-40ce-8a7d-344794b14487,NULL,1,9704,2015-01-16 18:39:33,1421433573,"Yes, these concepts are applicable in any situation where capacity planning is relevant."
55163,8b406601-7f84-43ab-84d8-7aad172b64bc,NULL,1,9704,2015-01-16 16:04:23,1421424263,"Yes totally agree, the secret is getting the right KPI's to measure as I have experienced some useless SLA's based on 'aspirational' targets"
54742,245600d5-8e51-425e-b325-a0819625426e,NULL,1,9704,2015-01-13 03:00:18,1421118018,"Very applicable to other sectors
"
54704,9682df3e-c0ed-40d1-9766-c29c1f9cfc30,NULL,1,9704,2015-01-12 19:44:36,1421091876,Yes very transferable concepts
54144,83d9463f-7eaf-4b5b-b746-593b75d30366,NULL,1,9704,2015-01-07 21:47:34,1420667254,Yes: applicable everywhere.
53819,c444d7a9-7d2c-4c43-bf12-05a9889c49df,NULL,1,9704,2015-01-04 19:48:26,1420400906,The concepts could be used in a number of organisations including my own
53796,f0060a62-31a4-4bed-9d86-ddb6775307ea,NULL,1,9704,2015-01-04 11:40:33,1420371633,"Sure, I think it is possible. These types of concepts are quite universal and suitable for every type of business."
53600,2459dca3-460e-4e1c-a66c-0e8843b59ae9,NULL,1,9704,2014-12-30 15:53:18,1419954798,Agree the principles are transferable.
53450,b91459b7-bc0b-4013-bd44-3349e1fb98db,NULL,1,9704,2014-12-29 13:21:04,1419859264,"I think they do. Principles are transferable except rather than items processed by a computer, they are pieces of work done by people. "
53392,dfc61d94-f872-4d5e-bb5f-9cd6af7585e2,NULL,1,9704,2014-12-28 09:28:14,1419758894,"Absolutely, what the customer expects mapped against current and forecast future performance can be applied in any context."
62525,e44f7b7d-d846-43a5-a9de-2f491445edd1,NULL,1,9703,2015-03-14 06:35:51,1426314951,"Forecast, priories, demand "
59803,470edfdd-6eed-495e-a1e0-ac801a7128fa,NULL,1,9703,2015-02-24 18:16:49,1424801809,"Forecast, manning and execution"
57361,7ff8e3bc-41f5-4eb4-91fc-b75169830572,NULL,1,9703,2015-02-03 22:15:40,1423001740,"forecasting, capability, fulfilment"
56472,3a4c5e5a-ec47-4568-95d5-71cce6f230d9,NULL,1,9703,2015-01-28 09:56:40,1422439000,demand needs capacity
56030,3646d714-3c21-4e95-b101-e55fddf830be,NULL,1,9703,2015-01-25 13:52:57,1422193977,Understand demand varies
56020,61989b53-ff78-4739-843c-aec264ba7fd6,NULL,1,9703,2015-01-25 12:15:01,1422188101,capacity considers demand 
56002,eb27bdf8-decc-40b5-95ef-c29c682d43bd,NULL,1,9703,2015-01-25 10:14:59,1422180899,balance your resources according o the demand 
55521,204d7e5d-12c5-4f04-b1c6-fa88c39f7d28,NULL,1,9703,2015-01-21 17:23:25,1421861005,Capacity addresses demand
55477,76877264-902d-4ccb-b3be-cc0a24d45298,NULL,1,9703,2015-01-21 10:23:32,1421835812,demand  vs supply
55212,4aae835b-4e5d-4717-baed-02e06e353764,NULL,1,9703,2015-01-17 15:52:21,1421509941,Balance Need &amp; Ability 
55098,75785472-e306-40ce-8a7d-344794b14487,NULL,1,9703,2015-01-16 08:59:06,1421398746,Balance resource demand
54701,9682df3e-c0ed-40d1-9766-c29c1f9cfc30,NULL,1,9703,2015-01-12 19:39:08,1421091548,analyse resource required
54142,83d9463f-7eaf-4b5b-b746-593b75d30366,NULL,1,9703,2015-01-07 21:35:12,1420666512,Anticipate. Adjust. Maximise.
53818,c444d7a9-7d2c-4c43-bf12-05a9889c49df,NULL,1,9703,2015-01-04 19:34:34,1420400074,Balancing reflecting demand
53795,f0060a62-31a4-4bed-9d86-ddb6775307ea,NULL,1,9703,2015-01-04 11:28:39,1420370919,Demand-capacity balancing
53712,10b7e6ac-7599-4ce2-be9a-d743624a8da7,NULL,1,9703,2015-01-01 15:29:10,1420126150,Demand vs Resourcing
53701,8b406601-7f84-43ab-84d8-7aad172b64bc,NULL,1,9703,2014-12-31 22:31:09,1420065069,Supply demand balancing
53597,2459dca3-460e-4e1c-a66c-0e8843b59ae9,NULL,1,9703,2014-12-30 15:29:09,1419953349,Rock/hard place
53404,245600d5-8e51-425e-b325-a0819625426e,NULL,1,9703,2014-12-29 08:17:40,1419841060,"Level it, chase it or change it"
53391,dfc61d94-f872-4d5e-bb5f-9cd6af7585e2,NULL,1,9703,2014-12-28 09:15:44,1419758144,Seeking the equilibrium
62524,e44f7b7d-d846-43a5-a9de-2f491445edd1,NULL,1,9702,2015-03-14 06:33:38,1426314818,I think all are in practice 
60053,470edfdd-6eed-495e-a1e0-ac801a7128fa,NULL,1,9702,2015-02-26 19:08:06,1424977686,Step 10 - Audit the Staffs Skills and Define Training Plan - seems lacking concentration in our business as a whole however we on our floor try to assess skills and assign training but not scientifically.
57747,2edf8651-4025-4c0d-a1e6-a7b727338fe9,NULL,1,9702,2015-02-06 14:46:06,1423233966,"Stage 7 - Process automation is often too slow, we have a heavy reliance on manual processes."
57370,7ff8e3bc-41f5-4eb4-91fc-b75169830572,NULL,1,9702,2015-02-03 22:50:06,1423003806,"The second stage - to Model, Model and Model.  Often not enough analysis is done to understand fully what the data is telling us"
57347,61989b53-ff78-4739-843c-aec264ba7fd6,NULL,1,9702,2015-02-03 21:44:10,1422999850,lack a single approach
56230,204d7e5d-12c5-4f04-b1c6-fa88c39f7d28,NULL,1,9702,2015-01-26 17:35:51,1422293751,"This article reflects capacity management and planning from an IT perspective, however, when applied to our environment of work, largely all in some form or the other is in practice."
56029,3646d714-3c21-4e95-b101-e55fddf830be,NULL,1,9702,2015-01-25 13:50:53,1422193853,We lack a centralised or consistent approach to capacity allocation.
56001,eb27bdf8-decc-40b5-95ef-c29c682d43bd,NULL,1,9702,2015-01-25 10:12:46,1422180766,we have the all .
54700,9682df3e-c0ed-40d1-9766-c29c1f9cfc30,NULL,1,9702,2015-01-12 19:37:39,1421091459,"We are currently moving to using a centralised capacity management team, it has been quite a learning curve for the management team however we are now starting to see the benefits"
54191,76877264-902d-4ccb-b3be-cc0a24d45298,NULL,1,9702,2015-01-08 11:31:04,1420716664,"We do not have a centralised capacity management team, this is done at the moment at team management level."
54140,83d9463f-7eaf-4b5b-b746-593b75d30366,NULL,1,9702,2015-01-07 21:25:50,1420665950,We have capacity planning management but its authority isn't there yet.  While we have consistent tools etc all the knowledge and analysis which allows us to meaningfully forecast is still at individual managers level.
53817,c444d7a9-7d2c-4c43-bf12-05a9889c49df,NULL,1,9702,2015-01-04 19:30:33,1420399833,"As a team manager I have responsibility to analyse MI provided to us by our central capacity mgt team and take the necessary actions. Capacity MI is reviewed on a weekly call with this team and we look at planned v actual, the coming weeks plans and also a 12 week forecast. This makes you think what the coming weeks will look like for your team and what changes you may need to make"
53711,10b7e6ac-7599-4ce2-be9a-d743624a8da7,NULL,1,9702,2015-01-01 15:24:51,1420125891,Currently we do not have a centralised capacity mgt team so most of these steps are overlooked in our business
53700,8b406601-7f84-43ab-84d8-7aad172b64bc,NULL,1,9702,2014-12-31 22:28:33,1420064913,"We are familiar with ITIL and CMM practices however centralising the team has never been easy as 'local' knowledge has always meant that it hasn't really been able to have a central driver. Developing consistent Method of Ops and technology use across different business areas is essential for a centralise team, anything else is just playing at it."
53580,2459dca3-460e-4e1c-a66c-0e8843b59ae9,NULL,1,9702,2014-12-30 13:53:26,1419947606,"In my business we have a central capacity management team who collate the MI.  Individual team managers are responsible for the analysis of the MI and taking appropriate actions.  The Cap Planning team can 'call out' if the believe the appropriate actions are not happening.  It's a process that has developed over the years, and is  still developing - but well worth it."
53414,b91459b7-bc0b-4013-bd44-3349e1fb98db,NULL,1,9702,2014-12-29 11:29:52,1419852592,"I don't know if many businesses would have the resource or budget to create a capacity manager role, let alone a whole team. In my operation, each team does their own capacity management as best they can."
53390,dfc61d94-f872-4d5e-bb5f-9cd6af7585e2,NULL,1,9702,2014-12-28 09:05:55,1419757555,My business does not currently have a dedicated capacity manager so a number of these steps would be new to me.
59762,470edfdd-6eed-495e-a1e0-ac801a7128fa,NULL,1,9701,2015-02-24 16:12:33,1424794353,"Matching demand and supply during peak, seems a challenge for us. Key would be improvement in processes!"
58881,e44f7b7d-d846-43a5-a9de-2f491445edd1,NULL,1,9701,2015-02-17 01:34:45,1424136885,Capacity planning 
57745,2edf8651-4025-4c0d-a1e6-a7b727338fe9,NULL,1,9701,2015-02-06 14:31:25,1423233085,Capacity Planning for me
57358,7ff8e3bc-41f5-4eb4-91fc-b75169830572,NULL,1,9701,2015-02-03 22:10:30,1423001430,Resource and capacity planning in a process with high variation and high regulatory standards
56024,3646d714-3c21-4e95-b101-e55fddf830be,NULL,1,9701,2015-01-25 13:38:20,1422193100,Capacity &amp; supply chain
56019,61989b53-ff78-4739-843c-aec264ba7fd6,NULL,1,9701,2015-01-25 12:02:25,1422187345,supply chain or lean
56000,eb27bdf8-decc-40b5-95ef-c29c682d43bd,NULL,1,9701,2015-01-25 10:03:37,1422180217,how to implement lean and also capacity mgmt
55682,3a4c5e5a-ec47-4568-95d5-71cce6f230d9,NULL,1,9701,2015-01-22 22:18:31,1421965111,"I'm keen to look in to resource planning.
"
55519,204d7e5d-12c5-4f04-b1c6-fa88c39f7d28,NULL,1,9701,2015-01-21 17:11:35,1421860295,Most definitely resource planning &amp; lean
55206,4aae835b-4e5d-4717-baed-02e06e353764,NULL,1,9701,2015-01-17 14:45:44,1421505944,I have some experience of lean and hope to increase my knowledge of it from a academic perspective
55097,75785472-e306-40ce-8a7d-344794b14487,NULL,1,9701,2015-01-16 08:40:42,1421397642,The issue of balancing capacity and demand at any point of time
54698,9682df3e-c0ed-40d1-9766-c29c1f9cfc30,NULL,1,9701,2015-01-12 19:26:46,1421090806,Understanding the concept of Lean and how I can apply it to my team
54423,dfc61d94-f872-4d5e-bb5f-9cd6af7585e2,NULL,1,9701,2015-01-10 11:00:35,1420887635,"Similar to Max, I touched on capacity management in the module 2 assignment so I would hope to develop upon that also."
54190,76877264-902d-4ccb-b3be-cc0a24d45298,NULL,1,9701,2015-01-08 11:12:55,1420715575,Applying more Lean tools to my team
54138,83d9463f-7eaf-4b5b-b746-593b75d30366,NULL,1,9701,2015-01-07 21:18:41,1420665521,Applying Lean across my area.
53836,eb27bdf8-decc-40b5-95ef-c29c682d43bd,NULL,1,9701,2015-01-05 06:57:50,1420441070,how to apply LEAN in my job
53816,c444d7a9-7d2c-4c43-bf12-05a9889c49df,NULL,1,9701,2015-01-04 19:03:06,1420398186,Understand more about LEAN techniques
53794,f0060a62-31a4-4bed-9d86-ddb6775307ea,NULL,1,9701,2015-01-04 10:46:18,1420368378,Apply Lean to the service sector
53705,10b7e6ac-7599-4ce2-be9a-d743624a8da7,NULL,1,9701,2015-01-01 11:55:38,1420113338,"Capacity mgt
"
53697,8b406601-7f84-43ab-84d8-7aad172b64bc,NULL,1,9701,2014-12-31 22:11:46,1420063906,"Supply and demand is a major issue between the operation and projects as the variations in demand can be challenging to manage with a fixed workforce. In this section I will be looking at how I can use lean techniques to reduce costs within a new function I am in the middle of creating
"
53405,b91459b7-bc0b-4013-bd44-3349e1fb98db,NULL,1,9701,2014-12-29 08:47:43,1419842863,Capacity management. I started to develop an idea in module 2 without realising it would feature in this module so hopefully I can develop that.
53401,245600d5-8e51-425e-b325-a0819625426e,NULL,1,9701,2014-12-29 07:30:36,1419838236,Understand more about Lean
44984,6464d6a5-45e8-4af2-8703-b83da6c35d0e,NULL,1,9576,2014-11-02 16:17:16,1414945036,Trust is paramount not only for customers but also with the employees.
44985,6464d6a5-45e8-4af2-8703-b83da6c35d0e,NULL,1,9571,2014-11-02 16:18:14,1414945094,Southwest is a very interesting case study. 
44986,6464d6a5-45e8-4af2-8703-b83da6c35d0e,NULL,1,9566,2014-11-02 16:18:54,1414945134,The page gave me an error and I could not see the content. 
44987,6464d6a5-45e8-4af2-8703-b83da6c35d0e,NULL,1,9558,2014-11-02 16:19:59,1414945199,Products should be aimed to actually serve customers and have into account what customers really want.
44988,6464d6a5-45e8-4af2-8703-b83da6c35d0e,NULL,1,9529,2014-11-02 16:21:20,1414945280,I would really love to go to Sloan business school and take some executive programs. We will see if it materialises in the near future.
43349,63cc43d5-492a-40b2-90f6-f2574f03fd25,NULL,1,9529,2014-10-23 03:54:43,1414036483,"I like to look at the very best when considering how our program can and should grow. MIT does an exceptional job with their Executive Programs. Their website is user friendly, the quality of their programming is outstanding and what they deliver is the the best, which is why their brand is so strong!  "
